index,relevants
28773,48090.0
28774,9160.0
28775,2356.0
28776,50961.0
28777,37920.0
28778,2553.0
28779,48170.0
28780,31392.0
28781,46537.0
28782,39836.0
28783,12547.0
28784,49112.0
28785,6404.0
28786,38422.0
28787,4151.0
28788,42982.0
28789,11303.0
28790,50484.0
28791,4782.0
28792,28841.0
28793,42366.0
28794,47056.0
28795,50641.0
28796,39215.0
28797,48470.0
28798,47902.0
28799,37272.0
28800,51327.0
28801,37217.0
28802,30362.0
28803,49622.0
28804,7273.0
28805,45082.0
28806,48347.0
28807,9213.0
28808,51520.0
28809,5189.0
28810,48369.0
28811,40026.0
28812,2927.0
28813,29046.0
28814,28841.0
28815,38560.0
28816,4056.0
28817,41021.0
28818,39574.0
28819,7179.0
28820,49194.0
28821,41134.0
28822,39653.0
28823,38733.0
28824,49858.0
28825,35407.0
28826,28855.0
28827,41226.0
28828,31653.0
28829,33912.0
28830,10952.0
28831,38964.0
28832,15161.0
28833,42493.0
28834,9684.0
28835,33912.0
28836,716.0
28837,36114.0
28838,12049.0
28839,40520.0
28840,43610.0
28841,4782.0
28842,5397.0
28843,11328.0
28844,15482.0
28845,51361.0
28846,42690.0
28847,34123.0
28848,49082.0
28849,21080.0
28850,46818.0
28851,52429.0
28852,39868.0
28853,38863.0
28854,33024.0
28855,47483.0
28856,29593.0
28857,18286.0
28858,34066.0
28859,23898.0
28860,30453.0
28861,104.0
28862,28987.0
28863,46143.0
28864,330.0
28865,11434.0
28866,38319.0
28867,978.0
28868,42227.0
28869,28841.0
28870,12357.0
28871,31366.0
28872,37291.0
28873,48812.0
28874,37430.0
28875,757.0
28876,5986.0
28877,40909.0
28878,48749.0
28879,7036.0
28880,2937.0
28881,28867.0
28882,3374.0
28883,31251.0
28884,43069.0
28885,39724.0
28886,34704.0
28887,41527.0
28888,46895.0
28889,49478.0
28890,50690.0
28891,28067.0
28892,49629.0
28893,11211.0
28894,34442.0
28895,30231.0
28896,48914.0
28897,35909.0
28898,34422.0
28899,462.0
28900,3145.0
28901,33737.0
28902,43695.0
28903,56494.0
28904,51253.0
28905,16258.0
28906,11399.0
28907,30231.0
28908,41435.0
28909,374.0
28910,32956.0
28911,4186.0
28912,30217.0
28913,39378.0
28914,34864.0
28915,12142.0
28916,51499.0
28917,33970.0
28918,716.0
28919,38761.0
28920,54009.0
28921,1558.0
28922,31143.0
28923,38319.0
28924,11211.0
28925,30247.0
28926,41548.0
28927,11595.0
28928,39149.0
28929,7829.0
28930,5366.0
28931,22074.0
28932,50514.0
28933,38858.0
28934,40715.0
28935,50354.0
28936,37577.0
28937,39440.0
28938,9313.0
28939,14878.0
28940,48565.0
28941,28841.0
28942,32722.0
28943,49267.0
28944,37976.0
28945,19871.0
28946,18547.0
28947,6239.0
28948,49919.0
28949,23549.0
28950,48333.0
28951,31772.0
28952,19409.0
28953,11073.0
28954,46303.0
28955,57505.0
28956,3503.0
28957,34471.0
28958,1863.0
28959,54635.0
28960,50003.0
28961,33163.0
28962,35729.0
28963,53338.0
28964,57307.0
28965,42206.0
28966,47409.0
28967,21074.0
28968,49054.0
28969,30365.0
28970,34954.0
28971,5366.0
28972,47903.0
28973,13265.0
28974,103.0
28975,33970.0
28976,36829.0
28977,40403.0
28978,47800.0
28979,51466.0
28980,48010.0
28981,11785.0
28982,1790.0
28983,15655.0
28984,33310.0
28985,48140.0
28986,11394.0
28987,52337.0
28988,47880.0
28989,37134.0
28990,36437.0
28991,50821.0
28992,11856.0
28993,50168.0
28994,51552.0
28995,39570.0
28996,52237.0
28997,454.0
28998,35452.0
28999,19351.0
29000,31177.0
29001,48808.0
29002,47092.0
29003,48371.0
29004,53351.0
29005,47968.0
29006,30698.0
29007,44676.0
29008,40366.0
29009,49242.0
29010,36380.0
29011,3150.0
29012,13746.0
29013,33673.0
29014,48805.0
29015,34959.0
29016,38232.0
29017,15685.0
29018,29427.0
29019,51615.0
29020,17261.0
29021,38293.0
29022,39882.0
29023,55615.0
29024,11655.0
29025,40165.0
29026,43470.0
29027,36888.0
29028,9301.0
29029,19100.0
29030,19973.0
29031,39913.0
29032,35556.0
29033,773.0
29034,29013.0
29035,47756.0
29036,41177.0
29037,36900.0
29038,5244.0
29039,4855.0
29040,33912.0
29041,49351.0
29042,38404.0
29043,29143.0
29044,36262.0
29045,13789.0
29046,15434.0
29047,59014.0
29048,10647.0
29049,38156.0
29050,54171.0
29051,48650.0
29052,28841.0
29053,48749.0
29054,36381.0
29055,2937.0
29056,38768.0
29057,2851.0
29058,14623.0
29059,52457.0
29060,36853.0
29061,13596.0
29062,48871.0
29063,41922.0
29064,37589.0
29065,11997.0
29066,36342.0
29067,5596.0
29068,36453.0
29069,49832.0
29070,34031.0
29071,38982.0
29072,12142.0
29073,39225.0
29074,30076.0
29075,7036.0
29076,3145.0
29077,37410.0
29078,11827.0
29079,14313.0
29080,33256.0
29081,36124.0
29082,16757.0
29083,32559.0
29084,4855.0
29085,14536.0
29086,50690.0
29087,47206.0
29088,51988.0
29089,43219.0
29090,8520.0
29091,50383.0
29092,33024.0
29093,38502.0
29094,35867.0
29095,35183.0
29096,12536.0
29097,32190.0
29098,35635.0
29099,23424.0
29100,28841.0
29101,25288.0
29102,11444.0
29103,29023.0
29104,4437.0
29105,43008.0
29106,15714.0
29107,50139.0
29108,11728.0
29109,39137.0
29110,15961.0
29111,48740.0
29112,31821.0
29113,42933.0
29114,30343.0
29115,4624.0
29116,48888.0
29117,39479.0
29118,11230.0
29119,9207.0
29120,11.0
29121,780.0
29122,8184.0
29123,261.0
29124,48282.0
29125,36676.0
29126,50979.0
29127,9342.0
29128,47694.0
29129,2034.0
29130,17816.0
29131,49621.0
29132,48006.0
29133,30622.0
29134,42541.0
29135,3346.0
29136,34728.0
29137,49649.0
29138,7171.0
29139,41156.0
29140,31105.0
29141,28982.0
29142,50608.0
29143,33779.0
29144,49917.0
29145,44693.0
29146,28987.0
29147,43793.0
29148,33990.0
29149,11841.0
29150,32994.0
29151,34009.0
29152,11997.0
29153,53288.0
29154,28841.0
29155,29106.0
29156,13155.0
29157,3021.0
29158,47783.0
29159,4459.0
29160,11211.0
29161,3435.0
29162,28841.0
29163,3271.0
29164,5402.0
29165,53622.0
29166,2611.0
29167,17607.0
29168,7036.0
29169,12785.0
29170,1558.0
29171,46482.0
29172,799.0
29173,28995.0
29174,2937.0
29175,50409.0
29176,6641.0
29177,34893.0
29178,38953.0
29179,299.0
29180,48872.0
29181,46461.0
29182,34895.0
29183,46038.0
29184,32793.0
29185,39773.0
29186,40317.0
29187,36193.0
29188,50363.0
29189,49508.0
29190,44088.0
29191,34939.0
29192,47207.0
29193,42026.0
29194,15784.0
29195,2611.0
29196,37100.0
29197,40520.0
29198,52305.0
29199,36903.0
29200,5386.0
29201,51443.0
29202,33454.0
29203,43631.0
29204,43489.0
29205,7284.0
29206,51305.0
29207,1790.0
29208,36286.0
29209,41360.0
29210,50521.0
29211,32085.0
29212,3193.0
29213,41906.0
29214,39725.0
29215,2611.0
29216,33617.0
29217,40867.0
29218,43234.0
29219,51658.0
29220,51298.0
29221,29143.0
29222,5438.0
29223,12798.0
29224,51284.0
29225,53240.0
29226,49954.0
29227,41003.0
29228,18938.0
29229,33163.0
29230,29268.0
29231,45440.0
29232,47772.0
29233,51209.0
29234,49428.0
29235,37119.0
29236,35729.0
29237,42518.0
29238,30365.0
29239,13608.0
29240,48090.0
29241,39762.0
29242,30119.0
29243,22138.0
29244,9207.0
29245,52230.0
29246,47764.0
29247,34183.0
29248,19871.0
29249,39560.0
29250,11945.0
29251,12904.0
29252,29182.0
29253,36131.0
29254,16459.0
29255,8287.0
29256,8931.0
29257,37047.0
29258,43116.0
29259,48344.0
29260,29684.0
29261,30268.0
29262,28841.0
29263,28841.0
29264,44670.0
29265,28841.0
29266,38275.0
29267,39037.0
29268,42837.0
29269,46586.0
29270,49308.0
29271,39679.0
29272,46311.0
29273,39705.0
29274,38435.0
29275,13451.0
29276,28874.0
29277,36568.0
29278,1814.0
29279,40678.0
29280,2769.0
29281,40582.0
29282,15114.0
29283,36525.0
29284,46845.0
29285,33233.0
29286,12757.0
29287,5944.0
29288,37640.0
29289,37410.0
29290,40645.0
29291,39785.0
29292,11389.0
29293,37699.0
29294,48295.0
29295,48010.0
29296,12357.0
29297,42590.0
29298,30698.0
29299,48462.0
29300,29478.0
29301,16455.0
29302,31534.0
29303,30365.0
29304,1814.0
29305,500.0
29306,42452.0
29307,50412.0
29308,33481.0
29309,11512.0
29310,50803.0
29311,31423.0
29312,37311.0
29313,35769.0
29314,32094.0
29315,48841.0
29316,41534.0
29317,41548.0
29318,40755.0
29319,36097.0
29320,35867.0
29321,38885.0
29322,37000.0
29323,28920.0
29324,46810.0
29325,30365.0
29326,44096.0
29327,45778.0
29328,30818.0
29329,49113.0
29330,29606.0
29331,47035.0
29332,35628.0
29333,39370.0
29334,43910.0
29335,49932.0
29336,40770.0
29337,31101.0
29338,33992.0
29339,6766.0
29340,51.0
29341,28841.0
29342,38622.0
29343,36172.0
29344,54633.0
29345,48710.0
29346,8673.0
29347,2611.0
29348,14307.0
29349,39759.0
29350,11345.0
29351,47297.0
29352,14326.0
29353,3271.0
29354,41142.0
29355,51036.0
29356,33971.0
29357,30086.0
29358,40676.0
29359,28841.0
29360,13524.0
29361,51798.0
29362,36707.0
29363,11997.0
29364,13832.0
29365,45133.0
29366,16270.0
29367,11720.0
29368,36642.0
29369,25817.0
29370,50149.0
29371,34446.0
29372,28841.0
29373,35670.0
29374,510.0
29375,51596.0
29376,17147.0
29377,52170.0
29378,40724.0
29379,31159.0
29380,32955.0
29381,29818.0
29382,49256.0
29383,29288.0
29384,8155.0
29385,36588.0
29386,30474.0
29387,16408.0
29388,1744.0
29389,47340.0
29390,48787.0
29391,48152.0
29392,2334.0
29393,35872.0
29394,7066.0
29395,4198.0
29396,38232.0
29397,34102.0
29398,51112.0
29399,39817.0
29400,48380.0
29401,5174.0
29402,30876.0
29403,56991.0
29404,50195.0
29405,49540.0
29406,4186.0
29407,52098.0
29408,37190.0
29409,55320.0
29410,14858.0
29411,36018.0
29412,13789.0
29413,27159.0
29414,47595.0
29415,48350.0
29416,36188.0
29417,48693.0
29418,37788.0
29419,49821.0
29420,4285.0
29421,4855.0
29422,40286.0
29423,35237.0
29424,11250.0
29425,46273.0
29426,48236.0
29427,39006.0
29428,4415.0
29429,32113.0
29430,41275.0
29431,17010.0
29432,44586.0
29433,54253.0
29434,47867.0
29435,35522.0
29436,20822.0
29437,10005.0
29438,51130.0
29439,39945.0
29440,49182.0
29441,50425.0
29442,26972.0
29443,28124.0
29444,36415.0
29445,12596.0
29446,2503.0
29447,33688.0
29448,35105.0
29449,4423.0
29450,37892.0
29451,39215.0
29452,40300.0
29453,39505.0
29454,33912.0
29455,48819.0
29456,31491.0
29457,48963.0
29458,30606.0
29459,37492.0
29460,2937.0
29461,1633.0
29462,35165.0
29463,30651.0
29464,51748.0
29465,14804.0
29466,49603.0
29467,29527.0
29468,36959.0
29469,48171.0
29470,37089.0
29471,47295.0
29472,30645.0
29473,43788.0
29474,31975.0
29475,47228.0
29476,50933.0
29477,23242.0
29478,12785.0
29479,12193.0
29480,9905.0
29481,28841.0
29482,28841.0
29483,35568.0
29484,30354.0
29485,11997.0
29486,10173.0
29487,40545.0
29488,52222.0
29489,462.0
29490,8921.0
29491,31011.0
29492,10868.0
29493,40237.0
29494,38540.0
29495,8455.0
29496,49747.0
29497,47068.0
29498,8756.0
29499,9653.0
29500,36175.0
29501,53752.0
29502,12168.0
29503,51520.0
29504,52526.0
29505,11422.0
29506,36888.0
29507,17759.0
29508,49814.0
29509,5407.0
29510,51175.0
29511,39825.0
29512,49683.0
29513,9338.0
29514,15023.0
29515,38299.0
29516,7193.0
29517,39187.0
29518,20.0
29519,38599.0
29520,47762.0
29521,3326.0
29522,32047.0
29523,39204.0
29524,47630.0
29525,28922.0
29526,46169.0
29527,20338.0
29528,47969.0
29529,21881.0
29530,5411.0
29531,4417.0
29532,16329.0
29533,41039.0
29534,2506.0
29535,38913.0
29536,42420.0
29537,16804.0
29538,23644.0
29539,12132.0
29540,35867.0
29541,4417.0
29542,9449.0
29543,6641.0
29544,36785.0
29545,33514.0
29546,42019.0
29547,54767.0
29548,33912.0
29549,35407.0
29550,51876.0
29551,35415.0
29552,34914.0
29553,4448.0
29554,32327.0
29555,42103.0
29556,8001.0
29557,45748.0
29558,35175.0
29559,47670.0
29560,48814.0
29561,11409.0
29562,51342.0
29563,50967.0
29564,49058.0
29565,23348.0
29566,36604.0
29567,51179.0
29568,4546.0
29569,35558.0
29570,48468.0
29571,29006.0
29572,46645.0
29573,49234.0
29574,40091.0
29575,48941.0
29576,10881.0
29577,5895.0
29578,5366.0
29579,50725.0
29580,11220.0
29581,277.0
29582,30217.0
29583,11718.0
29584,37823.0
29585,40312.0
29586,54780.0
29587,2769.0
29588,43163.0
29589,1875.0
29590,53703.0
29591,19005.0
29592,571.0
29593,40548.0
29594,50679.0
29595,32282.0
29596,47450.0
29597,47205.0
29598,11230.0
29599,38284.0
29600,14754.0
29601,42833.0
29602,30217.0
29603,16551.0
29604,30748.0
29605,38787.0
29606,29422.0
29607,4231.0
29608,37918.0
29609,40492.0
29610,36590.0
29611,35250.0
29612,13299.0
29613,12888.0
29614,46260.0
29615,49947.0
29616,40826.0
29617,39387.0
29618,36006.0
29619,6448.0
29620,37154.0
29621,57160.0
29622,37534.0
29623,39549.0
29624,7462.0
29625,47534.0
29626,42047.0
29627,278.0
29628,12724.0
29629,51452.0
29630,48193.0
29631,13140.0
29632,28841.0
29633,30579.0
29634,42454.0
29635,35251.0
29636,16209.0
29637,43704.0
29638,8423.0
29639,48988.0
29640,45810.0
29641,49540.0
29642,35546.0
29643,35780.0
29644,11502.0
29645,2157.0
29646,52258.0
29647,48530.0
29648,35883.0
29649,48343.0
29650,18336.0
29651,50296.0
29652,43692.0
29653,50288.0
29654,3607.0
29655,39228.0
29656,53444.0
29657,38871.0
29658,35862.0
29659,38370.0
29660,46609.0
29661,28841.0
29662,49269.0
29663,29992.0
29664,54401.0
29665,53222.0
29666,47740.0
29667,48829.0
29668,37868.0
29669,31535.0
29670,14714.0
29671,40816.0
29672,28841.0
29673,5595.0
29674,39483.0
29675,7329.0
29676,1945.0
29677,45705.0
29678,47785.0
29679,103.0
29680,31202.0
29681,54069.0
29682,11045.0
29683,10052.0
29684,5366.0
29685,38720.0
29686,33912.0
29687,14497.0
29688,38984.0
29689,35407.0
29690,28995.0
29691,50451.0
29692,38115.0
29693,38902.0
29694,29199.0
29695,33912.0
29696,37238.0
29697,38713.0
29698,13789.0
29699,38961.0
29700,299.0
29701,625.0
29702,38295.0
29703,1562.0
29704,38614.0
29705,9315.0
29706,465.0
29707,36639.0
29708,15323.0
29709,49752.0
29710,36797.0
29711,40012.0
29712,38991.0
29713,11873.0
29714,50279.0
29715,9283.0
29716,30393.0
29717,50981.0
29718,30000.0
29719,36885.0
29720,37335.0
29721,36201.0
29722,51743.0
29723,4417.0
29724,13351.0
29725,28841.0
29726,48919.0
29727,39053.0
29728,37355.0
29729,48593.0
29730,38617.0
29731,50863.0
29732,25827.0
29733,50694.0
29734,33775.0
29735,28841.0
29736,51366.0
29737,1589.0
29738,51799.0
29739,38946.0
29740,31671.0
29741,14086.0
29742,41780.0
29743,39783.0
29744,32340.0
29745,555.0
29746,51954.0
29747,36858.0
29748,33260.0
29749,31526.0
29750,12528.0
29751,42799.0
29752,37464.0
29753,16214.0
29754,9216.0
29755,35075.0
29756,40186.0
29757,7152.0
29758,48414.0
29759,36223.0
29760,929.0
29761,50906.0
29762,39053.0
29763,37965.0
29764,5402.0
29765,30153.0
29766,2611.0
29767,39193.0
29768,41403.0
29769,13716.0
29770,4999.0
29771,34926.0
29772,59.0
29773,39956.0
29774,28841.0
29775,718.0
29776,11259.0
29777,37897.0
29778,46469.0
29779,39062.0
29780,49095.0
29781,37689.0
29782,49993.0
29783,44675.0
29784,46463.0
29785,53287.0
29786,48607.0
29787,48896.0
29788,48246.0
29789,35802.0
29790,42753.0
29791,7129.0
29792,40581.0
29793,50228.0
29794,39133.0
29795,98.0
29796,31769.0
29797,1814.0
29798,5644.0
29799,51269.0
29800,46757.0
29801,48273.0
29802,31837.0
29803,29832.0
29804,49598.0
29805,46059.0
29806,30527.0
29807,46743.0
29808,10052.0
29809,36196.0
29810,48829.0
29811,38661.0
29812,47203.0
29813,35.0
29814,37004.0
29815,46303.0
29816,38925.0
29817,11701.0
29818,41456.0
29819,39951.0
29820,39595.0
29821,50678.0
29822,38760.0
29823,30738.0
29824,49398.0
29825,48204.0
29826,6713.0
29827,38937.0
29828,35005.0
29829,48196.0
29830,29256.0
29831,34571.0
29832,35407.0
29833,1214.0
29834,28841.0
29835,3435.0
29836,37828.0
29837,35442.0
29838,19675.0
29839,53387.0
29840,2871.0
29841,24255.0
29842,46526.0
29843,47143.0
29844,28841.0
29845,39086.0
29846,31083.0
29847,39673.0
29848,50120.0
29849,48473.0
29850,38946.0
29851,39605.0
29852,1646.0
29853,33406.0
29854,30101.0
29855,1790.0
29856,35729.0
29857,4819.0
29858,47880.0
29859,47752.0
29860,39717.0
29861,48407.0
29862,13789.0
29863,38891.0
29864,31255.0
29865,48525.0
29866,33023.0
29867,21913.0
29868,36003.0
29869,50681.0
29870,32674.0
29871,16744.0
29872,59447.0
29873,32261.0
29874,28841.0
29875,5366.0
29876,28987.0
29877,3008.0
29878,2824.0
29879,47711.0
29880,51967.0
29881,4782.0
29882,51760.0
29883,39085.0
29884,39002.0
29885,29998.0
29886,4472.0
29887,2769.0
29888,48937.0
29889,24746.0
29890,36152.0
29891,41802.0
29892,270.0
29893,35043.0
29894,31033.0
29895,14829.0
29896,41188.0
29897,3487.0
29898,34026.0
29899,36898.0
29900,57.0
29901,38425.0
29902,1857.0
29903,36333.0
29904,11218.0
29905,46038.0
29906,10729.0
29907,840.0
29908,36179.0
29909,2860.0
29910,1364.0
29911,50633.0
29912,23502.0
29913,8953.0
29914,41873.0
29915,10590.0
29916,12190.0
29917,7036.0
29918,49057.0
29919,33553.0
29920,37333.0
29921,31371.0
29922,38237.0
29923,51723.0
29924,48115.0
29925,37563.0
29926,14291.0
29927,38374.0
29928,37998.0
29929,50473.0
29930,33737.0
29931,36252.0
29932,50374.0
29933,19991.0
29934,51530.0
29935,664.0
29936,41497.0
29937,5366.0
29938,4335.0
29939,49473.0
29940,29818.0
29941,35470.0
29942,32009.0
29943,30840.0
29944,39620.0
29945,48146.0
29946,41343.0
29947,38671.0
29948,52091.0
29949,27508.0
29950,33960.0
29951,33050.0
29952,11096.0
29953,39355.0
29954,51663.0
29955,39927.0
29956,36304.0
29957,10531.0
29958,32828.0
29959,43038.0
29960,2611.0
29961,39923.0
29962,48864.0
29963,4954.0
29964,2611.0
29965,38214.0
29966,48449.0
29967,40530.0
29968,38149.0
29969,38577.0
29970,47080.0
29971,36647.0
29972,37754.0
29973,2034.0
29974,38988.0
29975,38478.0
29976,42568.0
29977,53604.0
29978,47083.0
29979,40447.0
29980,38644.0
29981,8800.0
29982,39626.0
29983,5366.0
29984,10736.0
29985,30698.0
29986,53857.0
29987,48390.0
29988,11211.0
29989,322.0
29990,17147.0
29991,38871.0
29992,35056.0
29993,39551.0
29994,49760.0
29995,16743.0
29996,12385.0
29997,30141.0
29998,44012.0
29999,38682.0
30000,47009.0
30001,15725.0
30002,11220.0
30003,32409.0
30004,51786.0
30005,52681.0
30006,38604.0
30007,47534.0
30008,47075.0
30009,30436.0
30010,36242.0
30011,30847.0
30012,38264.0
30013,1632.0
30014,35729.0
30015,11492.0
30016,52215.0
30017,49165.0
30018,12624.0
30019,3409.0
30020,18690.0
30021,11264.0
30022,977.0
30023,18524.0
30024,218.0
30025,47921.0
30026,42276.0
30027,6775.0
30028,11057.0
30029,32050.0
30030,2721.0
30031,55452.0
30032,51.0
30033,5366.0
30034,11415.0
30035,41832.0
30036,104.0
30037,46038.0
30038,45101.0
30039,52351.0
30040,9758.0
30041,39660.0
30042,4819.0
30043,11071.0
30044,1790.0
30045,2851.0
30046,36097.0
30047,41186.0
30048,30346.0
30049,30953.0
30050,40245.0
30051,47506.0
30052,16847.0
30053,57165.0
30054,38193.0
30055,48529.0
30056,36589.0
30057,42172.0
30058,38999.0
30059,1875.0
30060,41507.0
30061,38323.0
30062,3133.0
30063,40080.0
30064,42750.0
30065,30720.0
30066,2667.0
30067,48632.0
30068,726.0
30069,12069.0
30070,52543.0
30071,33970.0
30072,49895.0
30073,40547.0
30074,45995.0
30075,44511.0
30076,16003.0
30077,46071.0
30078,11358.0
30079,7028.0
30080,50362.0
30081,39821.0
30082,47382.0
30083,47800.0
30084,41057.0
30085,31561.0
30086,7244.0
30087,34926.0
30088,33899.0
30089,38742.0
30090,46316.0
30091,7036.0
30092,1010.0
30093,16159.0
30094,36052.0
30095,50095.0
30096,52367.0
30097,51498.0
30098,40095.0
30099,52202.0
30100,49552.0
30101,39845.0
30102,34144.0
30103,49804.0
30104,3092.0
30105,50438.0
30106,10607.0
30107,4198.0
30108,6857.0
30109,43475.0
30110,50382.0
30111,52100.0
30112,31315.0
30113,28841.0
30114,31369.0
30115,52051.0
30116,2075.0
30117,38023.0
30118,40756.0
30119,32196.0
30120,36411.0
30121,10510.0
30122,38637.0
30123,50896.0
30124,11564.0
30125,12238.0
30126,47427.0
30127,4453.0
30128,28841.0
30129,35212.0
30130,1364.0
30131,51822.0
30132,19893.0
30133,12066.0
30134,37156.0
30135,45.0
30136,40208.0
30137,39691.0
30138,1427.0
30139,37232.0
30140,47990.0
30141,41113.0
30142,45705.0
30143,47194.0
30144,21483.0
30145,41859.0
30146,8058.0
30147,11997.0
30148,28873.0
30149,5366.0
30150,42667.0
30151,9344.0
30152,32054.0
30153,39083.0
30154,8343.0
30155,38315.0
30156,49229.0
30157,43577.0
30158,45677.0
30159,49622.0
30160,38766.0
30161,3736.0
30162,2611.0
30163,50612.0
30164,48538.0
30165,46821.0
30166,32368.0
30167,2611.0
30168,38214.0
30169,35765.0
30170,51287.0
30171,29760.0
30172,52051.0
30173,53509.0
30174,339.0
30175,36503.0
30176,14607.0
30177,31202.0
30178,41453.0
30179,11829.0
30180,14094.0
30181,38027.0
30182,47473.0
30183,50791.0
30184,23736.0
30185,47658.0
30186,21852.0
30187,38489.0
30188,48538.0
30189,9381.0
30190,39502.0
30191,1953.0
30192,49482.0
30193,31432.0
30194,28841.0
30195,51845.0
30196,5489.0
30197,15825.0
30198,6425.0
30199,36863.0
30200,36227.0
30201,47142.0
30202,39459.0
30203,11298.0
30204,5366.0
30205,34954.0
30206,37611.0
30207,348.0
30208,17529.0
30209,47771.0
30210,48066.0
30211,10340.0
30212,37743.0
30213,47348.0
30214,29256.0
30215,14351.0
30216,15280.0
30217,27672.0
30218,3974.0
30219,2113.0
30220,31504.0
30221,34129.0
30222,38203.0
30223,36779.0
30224,13096.0
30225,780.0
30226,7036.0
30227,55105.0
30228,41016.0
30229,40208.0
30230,40322.0
30231,52999.0
30232,53929.0
30233,39668.0
30234,42631.0
30235,31105.0
30236,29614.0
30237,51446.0
30238,26417.0
30239,36566.0
30240,1968.0
30241,9327.0
30242,47378.0
30243,38926.0
30244,38920.0
30245,6686.0
30246,12785.0
30247,28841.0
30248,33912.0
30249,23066.0
30250,39096.0
30251,34059.0
30252,3843.0
30253,11230.0
30254,35382.0
30255,31391.0
30256,36636.0
30257,41117.0
30258,41577.0
30259,35729.0
30260,39726.0
30261,50365.0
30262,54117.0
30263,16762.0
30264,48379.0
30265,50607.0
30266,32047.0
30267,96.0
30268,43425.0
30269,8498.0
30270,48200.0
30271,42633.0
30272,51884.0
30273,19090.0
30274,38029.0
30275,38529.0
30276,45735.0
30277,52043.0
30278,18855.0
30279,49242.0
30280,45208.0
30281,10356.0
30282,7024.0
30283,19328.0
30284,48250.0
30285,38787.0
30286,39691.0
30287,30651.0
30288,32274.0
30289,28841.0
30290,35407.0
30291,3837.0
30292,45751.0
30293,28841.0
30294,52998.0
30295,50781.0
30296,16954.0
30297,23256.0
30298,15461.0
30299,47204.0
30300,52603.0
30301,33874.0
30302,30365.0
30303,38424.0
30304,40241.0
30305,52988.0
30306,50114.0
30307,13789.0
30308,27969.0
30309,38876.0
30310,3916.0
30311,49087.0
30312,36835.0
30313,34057.0
30314,46196.0
30315,47040.0
30316,36261.0
30317,47422.0
30318,462.0
30319,50403.0
30320,35628.0
30321,49098.0
30322,18472.0
30323,2846.0
30324,38718.0
30325,42075.0
30326,33162.0
30327,1909.0
30328,36666.0
30329,52587.0
30330,28846.0
30331,34545.0
30332,47071.0
30333,48145.0
30334,35558.0
30335,6471.0
30336,49024.0
30337,54413.0
30338,42941.0
30339,48102.0
30340,40929.0
30341,38918.0
30342,12121.0
30343,28995.0
30344,4201.0
30345,36858.0
30346,41498.0
30347,37555.0
30348,47472.0
30349,28863.0
30350,48863.0
30351,49471.0
30352,35315.0
30353,1558.0
30354,34722.0
30355,36910.0
30356,13120.0
30357,32877.0
30358,38990.0
30359,428.0
30360,50090.0
30361,42964.0
30362,31378.0
30363,37445.0
30364,39723.0
30365,48515.0
30366,35610.0
30367,49001.0
30368,51734.0
30369,11228.0
30370,36183.0
30371,39708.0
30372,2945.0
30373,41517.0
30374,37679.0
30375,34021.0
30376,50619.0
30377,29249.0
30378,39000.0
30379,546.0
30380,35124.0
30381,42118.0
30382,28841.0
30383,47656.0
30384,59.0
30385,48837.0
30386,49949.0
30387,308.0
30388,44986.0
30389,33284.0
30390,5552.0
30391,42125.0
30392,9206.0
30393,25131.0
30394,49356.0
30395,47880.0
30396,40726.0
30397,11876.0
30398,3204.0
30399,34634.0
30400,720.0
30401,37577.0
30402,9441.0
30403,18827.0
30404,7036.0
30405,48733.0
30406,45705.0
30407,32019.0
30408,1857.0
30409,14151.0
30410,7036.0
30411,35124.0
30412,5552.0
30413,40674.0
30414,34285.0
30415,7284.0
30416,51104.0
30417,38018.0
30418,48296.0
30419,47979.0
30420,18216.0
30421,37885.0
30422,52649.0
30423,31210.0
30424,47182.0
30425,32728.0
30426,48554.0
30427,6249.0
30428,30698.0
30429,53148.0
30430,12935.0
30431,38913.0
30432,8247.0
30433,54327.0
30434,6686.0
30435,41416.0
30436,34532.0
30437,28841.0
30438,5552.0
30439,49194.0
30440,29288.0
30441,39790.0
30442,41715.0
30443,49811.0
30444,38395.0
30445,5387.0
30446,47164.0
30447,38344.0
30448,9905.0
30449,36063.0
30450,11438.0
30451,39420.0
30452,42115.0
30453,36366.0
30454,40477.0
30455,3145.0
30456,49599.0
30457,14318.0
30458,55247.0
30459,51267.0
30460,11627.0
30461,11219.0
30462,38809.0
30463,23403.0
30464,50458.0
30465,31655.0
30466,36362.0
30467,16460.0
30468,47110.0
30469,49019.0
30470,6104.0
30471,53299.0
30472,11821.0
30473,44188.0
30474,39883.0
30475,28841.0
30476,40397.0
30477,39555.0
30478,34680.0
30479,780.0
30480,49795.0
30481,11281.0
30482,4017.0
30483,37559.0
30484,36716.0
30485,49920.0
30486,28841.0
30487,35120.0
30488,1558.0
30489,36499.0
30490,55935.0
30491,40125.0
30492,16146.0
30493,38940.0
30494,48066.0
30495,39460.0
30496,53824.0
30497,34121.0
30498,38720.0
30499,55308.0
30500,28841.0
30501,53405.0
30502,41136.0
30503,5401.0
30504,29256.0
30505,48429.0
30506,11740.0
30507,28841.0
30508,49212.0
30509,51254.0
30510,35883.0
30511,39115.0
30512,34734.0
30513,28841.0
30514,1452.0
30515,2937.0
30516,43989.0
30517,33215.0
30518,16344.0
30519,39831.0
30520,14489.0
30521,37701.0
30522,16392.0
30523,51158.0
30524,49608.0
30525,36059.0
30526,52918.0
30527,30730.0
30528,7161.0
